strt_date,LST,view_time,eps_31,eps_32,strt_date,hour,minute,Year,Month,Day,timestamp
2008-07-28,309.94,10.200000000000001,0.984,0.986,2008-07-28,10,12,2008,7,28,2008-07-28 10:12:00
2008-03-30,303.96,10.0,0.984,0.49,2008-03-30,10,0,2008,3,30,2008-03-30 10:00:00
2007-10-14,313.5,10.9,0.49,0.986,2007-10-14,10,54,2007,10,14,2007-10-14 10:54:00
2009-06-07,308.02,9.9,0.984,0.986,2009-06-07,9,54,2009,6,7,2009-06-07 09:54:00
2009-08-06,313.02,9.9,0.49,0.49,2009-08-06,9,54,2009,8,6,2009-08-06 09:54:00
2009-12-08,304.48,9.9,0.984,0.49,2009-12-08,9,54,2009,12,8,2009-12-08 09:54:00
2007-06-14,306.02,10.9,0.49,0.49,2007-06-14,10,54,2007,6,14,2007-06-14 10:54:00
2008-04-09,306.04,10.5,0.982,0.49,2008-04-09,10,30,2008,4,9,2008-04-09 10:30:00
2008-04-25,306.54,10.5,0.982,0.49,2008-04-25,10,30,2008,4,25,2008-04-25 10:30:00
2007-09-05,315.48,10.9,0.49,0.49,2007-09-05,10,54,2007,9,5,2007-09-05 10:54:00
2007-08-12,311.82,10.600000000000001,0.49,0.986,2007-08-12,10,36,2007,8,12,2007-08-12 10:36:00
2007-06-16,306.18,10.100000000000001,0.984,0.986,2007-06-16,10,6,2007,6,16,2007-06-16 10:06:00
2007-05-09,310.02,10.3,0.49,0.49,2007-05-09,10,18,2007,5,9,2007-05-09 10:18:00
2007-07-13,300.72,10.5,0.982,0.49,2007-07-13,10,30,2007,7,13,2007-07-13 10:30:00
2008-09-09,317.76,10.0,0.49,0.988,2008-09-09,10,0,2008,9,9,2008-09-09 10:00:00
2007-12-02,311.08,10.4,0.982,0.986,2007-12-02,10,24,2007,12,2,2007-12-02 10:24:00
2008-05-06,309.5,10.100000000000001,0.984,0.49,2008-05-06,10,6,2008,5,6,2008-05-06 10:06:00
2007-02-16,301.46,10.5,0.984,0.49,2007-02-16,10,30,2007,2,16,2007-02-16 10:30:00
2007-06-09,303.46,10.600000000000001,0.49,0.49,2007-06-09,10,36,2007,6,9,2007-06-09 10:36:00
2009-10-08,310.66,10.8,0.984,0.988,2009-10-08,10,48,2009,10,8,2009-10-08 10:48:00
2008-08-21,313.40000000000003,10.100000000000001,0.49,0.986,2008-08-21,10,6,2008,8,21,2008-08-21 10:06:00
2007-08-05,306.90000000000003,10.200000000000001,0.984,0.986,2007-08-05,10,12,2007,8,5,2007-08-05 10:12:00
2009-08-03,305.42,10.700000000000001,0.984,0.986,2009-08-03,10,42,2009,8,3,2009-08-03 10:42:00
2009-03-31,309.44,10.4,0.982,0.986,2009-03-31,10,24,2009,3,31,2009-03-31 10:24:00
2007-09-24,310.90000000000003,10.8,0.49,0.986,2007-09-24,10,48,2007,9,24,2007-09-24 10:48:00
2007-09-11,317.26,10.5,0.984,0.986,2007-09-11,10,30,2007,9,11,2007-09-11 10:30:00
2009-09-16,318.72,10.8,0.49,0.986,2009-09-16,10,48,2009,9,16,2009-09-16 10:48:00
2007-09-21,314.98,11.0,0.49,0.49,2007-09-21,11,0,2007,9,21,2007-09-21 11:00:00
2007-04-18,307.96,10.8,0.49,0.988,2007-04-18,10,48,2007,4,18,2007-04-18 10:48:00
2009-04-20,308.46,10.9,0.982,0.49,2009-04-20,10,54,2009,4,20,2009-04-20 10:54:00
2008-07-11,308.06,10.9,0.984,0.49,2008-07-11,10,54,2008,7,11,2008-07-11 10:54:00
2009-03-21,304.2,10.700000000000001,0.49,0.986,2009-03-21,10,42,2009,3,21,2009-03-21 10:42:00
2008-06-23,307.2,10.3,0.49,0.986,2008-06-23,10,18,2008,6,23,2008-06-23 10:18:00
2009-06-17,308.6,11.0,0.49,0.986,2009-06-17,11,0,2009,6,17,2009-06-17 11:00:00
2007-07-29,302.92,10.0,0.49,0.49,2007-07-29,10,0,2007,7,29,2007-07-29 10:00:00
2009-08-21,310.5,10.5,0.982,0.49,2009-08-21,10,30,2009,8,21,2009-08-21 10:30:00
2009-09-18,316.42,9.9,0.49,0.49,2009-09-18,9,54,2009,9,18,2009-09-18 09:54:00
2007-10-26,312.34000000000003,10.5,0.982,0.49,2007-10-26,10,30,2007,10,26,2007-10-26 10:30:00
2008-04-06,307.66,9.9,0.49,0.988,2008-04-06,9,54,2008,4,6,2008-04-06 09:54:00
2009-10-25,321.02,10.700000000000001,0.984,0.49,2009-10-25,10,42,2009,10,25,2009-10-25 10:42:00
2009-06-14,309.48,9.700000000000001,0.49,0.988,2009-06-14,9,42,2009,6,14,2009-06-14 09:42:00
2009-07-16,307.48,10.3,0.982,0.988,2009-07-16,10,18,2009,7,16,2009-07-16 10:18:00
2007-10-20,315.6,10.0,0.984,0.49,2007-10-20,10,0,2007,10,20,2007-10-20 10:00:00
2007-11-24,303.24,10.700000000000001,0.49,0.49,2007-11-24,10,42,2007,11,24,2007-11-24 10:42:00
2007-07-18,307.3,10.100000000000001,0.982,0.49,2007-07-18,10,6,2007,7,18,2007-07-18 10:06:00
2009-10-21,315.8,10.0,0.984,0.986,2009-10-21,10,0,2009,10,21,2009-10-21 10:00:00
2008-04-13,307.74,11.0,0.49,0.986,2008-04-13,11,0,2008,4,13,2008-04-13 11:00:00
2009-03-17,304.44,10.0,0.982,0.988,2009-03-17,10,0,2009,3,17,2009-03-17 10:00:00
2007-06-02,305.32,10.8,0.49,0.986,2007-06-02,10,48,2007,6,2,2007-06-02 10:48:00
2008-07-01,304.88,10.4,0.49,0.986,2008-07-01,10,24,2008,7,1,2008-07-01 10:24:00
2007-08-15,314.22,10.600000000000001,0.982,0.49,2007-08-15,10,36,2007,8,15,2007-08-15 10:36:00
2007-12-12,303.94,10.8,0.984,0.988,2007-12-12,10,48,2007,12,12,2007-12-12 10:48:00
2008-10-11,313.38,10.8,0.982,0.986,2008-10-11,10,48,2008,10,11,2008-10-11 10:48:00
2009-05-24,305.92,10.9,0.984,0.49,2009-05-24,10,54,2009,5,24,2009-05-24 10:54:00
2007-05-31,306.14,11.0,0.984,0.49,2007-05-31,11,0,2007,5,31,2007-05-31 11:00:00
2009-06-26,311.22,10.3,0.49,0.49,2009-06-26,10,18,2009,6,26,2009-06-26 10:18:00
2009-07-28,310.98,10.700000000000001,0.49,0.986,2009-07-28,10,42,2009,7,28,2009-07-28 10:42:00
2009-04-13,305.18,10.4,0.982,0.988,2009-04-13,10,24,2009,4,13,2009-04-13 10:24:00
2008-05-02,307.42,10.8,0.49,0.49,2008-05-02,10,48,2008,5,2,2008-05-02 10:48:00
2007-04-24,305.76,10.200000000000001,0.49,0.986,2007-04-24,10,12,2007,4,24,2007-04-24 10:12:00
