strt_date,LST,view_time,eps_31,eps_32,strt_date,hour,minute,Year,Month,Day,timestamp
2017-08-05,298.8,10.0,0.962,0.974,2017-08-05,10,0,2017,8,5,2017-08-05 10:00:00
2018-12-26,319.36,9.600000000000001,0.962,0.976,2018-12-26,9,36,2018,12,26,2018-12-26 09:36:00
2017-12-29,335.36,9.5,0.49,0.974,2017-12-29,9,30,2017,12,29,2017-12-29 09:30:00
2017-08-16,308.86,10.700000000000001,0.962,0.49,2017-08-16,10,42,2017,8,16,2017-08-16 10:42:00
2016-10-06,310.42,11.0,0.962,0.976,2016-10-06,11,0,2016,10,6,2016-10-06 11:00:00
2016-03-23,309.48,10.4,0.962,0.49,2016-03-23,10,24,2016,3,23,2016-03-23 10:24:00
2018-12-08,324.28000000000003,9.9,0.962,0.976,2018-12-08,9,54,2018,12,8,2018-12-08 09:54:00
2017-11-29,329.5,10.0,0.962,0.976,2017-11-29,10,0,2017,11,29,2017-11-29 10:00:00
2018-10-29,321.86,10.0,0.966,0.972,2018-10-29,10,0,2018,10,29,2018-10-29 10:00:00
2018-06-22,296.26,10.3,0.964,0.972,2018-06-22,10,18,2018,6,22,2018-06-22 10:18:00
2018-08-25,306.66,10.4,0.962,0.974,2018-08-25,10,24,2018,8,25,2018-08-25 10:24:00
2018-03-17,318.26,10.5,0.962,0.976,2018-03-17,10,30,2018,3,17,2018-03-17 10:30:00
2018-03-11,310.54,9.5,0.962,0.49,2018-03-11,9,30,2018,3,11,2018-03-11 09:30:00
2017-03-27,328.14,10.3,0.968,0.976,2017-03-27,10,18,2017,3,27,2017-03-27 10:18:00
2018-04-14,313.82,10.0,0.962,0.974,2018-04-14,10,0,2018,4,14,2018-04-14 10:00:00
2017-07-24,305.36,10.0,0.49,0.976,2017-07-24,10,0,2017,7,24,2017-07-24 10:00:00
2017-08-24,303.58,9.700000000000001,0.962,0.974,2017-08-24,9,42,2017,8,24,2017-08-24 09:42:00
2017-09-29,307.26,10.700000000000001,0.962,0.974,2017-09-29,10,42,2017,9,29,2017-09-29 10:42:00
2016-07-22,298.8,10.8,0.966,0.49,2016-07-22,10,48,2016,7,22,2016-07-22 10:48:00
2016-03-24,321.46,10.0,0.962,0.974,2016-03-24,10,0,2016,3,24,2016-03-24 10:00:00
2017-05-21,308.36,10.200000000000001,0.49,0.976,2017-05-21,10,12,2017,5,21,2017-05-21 10:12:00
2018-12-31,327.90000000000003,10.3,0.962,0.974,2018-12-31,10,18,2018,12,31,2018-12-31 10:18:00
2016-11-12,320.28000000000003,10.700000000000001,0.962,0.974,2016-11-12,10,42,2016,11,12,2016-11-12 10:42:00
2017-03-18,325.24,10.100000000000001,0.962,0.976,2017-03-18,10,6,2017,3,18,2017-03-18 10:06:00
2016-08-07,297.78000000000003,10.0,0.962,0.976,2016-08-07,10,0,2016,8,7,2016-08-07 10:00:00
2018-07-16,303.14,9.700000000000001,0.966,0.49,2018-07-16,9,42,2018,7,16,2018-07-16 09:42:00
2016-12-01,328.42,10.4,0.962,0.49,2016-12-01,10,24,2016,12,1,2016-12-01 10:24:00
2018-08-20,294.92,10.200000000000001,0.966,0.976,2018-08-20,10,12,2018,8,20,2018-08-20 10:12:00
2017-06-07,293.34000000000003,10.200000000000001,0.962,0.976,2017-06-07,10,12,2017,6,7,2017-06-07 10:12:00
2016-08-30,298.84000000000003,10.5,0.966,0.972,2016-08-30,10,30,2016,8,30,2016-08-30 10:30:00
2018-08-05,307.26,10.8,0.49,0.976,2018-08-05,10,48,2018,8,5,2018-08-05 10:48:00
2017-05-13,303.72,10.0,0.49,0.972,2017-05-13,10,0,2017,5,13,2017-05-13 10:00:00
2016-10-15,314.56,9.8,0.49,0.976,2016-10-15,9,48,2016,10,15,2016-10-15 09:48:00
2016-02-08,310.28000000000003,10.200000000000001,0.966,0.974,2016-02-08,10,12,2016,2,8,2016-02-08 10:12:00
2018-01-04,328.52,10.4,0.966,0.49,2018-01-04,10,24,2018,1,4,2018-01-04 10:24:00
2017-07-12,298.44,10.600000000000001,0.49,0.974,2017-07-12,10,36,2017,7,12,2017-07-12 10:36:00
2018-08-19,302.44,11.0,0.962,0.972,2018-08-19,11,0,2018,8,19,2018-08-19 11:00:00
2018-09-18,315.58,10.3,0.968,0.976,2018-09-18,10,18,2018,9,18,2018-09-18 10:18:00
2018-06-14,296.72,10.8,0.966,0.976,2018-06-14,10,48,2018,6,14,2018-06-14 10:48:00
2017-12-06,330.38,9.9,0.962,0.972,2017-12-06,9,54,2017,12,6,2017-12-06 09:54:00
2017-07-29,306.92,10.9,0.962,0.974,2017-07-29,10,54,2017,7,29,2017-07-29 10:54:00
2018-04-04,318.14,10.600000000000001,0.962,0.974,2018-04-04,10,36,2018,4,4,2018-04-04 10:36:00
2018-10-08,324.34000000000003,9.700000000000001,0.962,0.974,2018-10-08,9,42,2018,10,8,2018-10-08 09:42:00
2017-03-10,313.78000000000003,9.700000000000001,0.962,0.976,2017-03-10,9,42,2017,3,10,2017-03-10 09:42:00
2018-11-15,317.52,10.600000000000001,0.962,0.972,2018-11-15,10,36,2018,11,15,2018-11-15 10:36:00
2018-09-20,310.36,10.200000000000001,0.962,0.49,2018-09-20,10,12,2018,9,20,2018-09-20 10:12:00
2017-10-02,310.54,9.8,0.962,0.976,2017-10-02,9,48,2017,10,2,2017-10-02 09:48:00
2016-04-20,316.64,10.700000000000001,0.966,0.976,2016-04-20,10,42,2016,4,20,2016-04-20 10:42:00
2017-01-12,320.90000000000003,10.0,0.962,0.976,2017-01-12,10,0,2017,1,12,2017-01-12 10:00:00
2017-05-29,298.04,10.0,0.962,0.972,2017-05-29,10,0,2017,5,29,2017-05-29 10:00:00
2017-09-23,319.06,10.8,0.962,0.49,2017-09-23,10,48,2017,9,23,2017-09-23 10:48:00
2016-09-04,292.64,9.600000000000001,0.962,0.976,2016-09-04,9,36,2016,9,4,2016-09-04 09:36:00
2017-09-01,315.06,11.0,0.962,0.972,2017-09-01,11,0,2017,9,1,2017-09-01 11:00:00
2018-07-15,297.48,9.600000000000001,0.962,0.976,2018-07-15,9,36,2018,7,15,2018-07-15 09:36:00
2017-05-08,308.56,10.9,0.962,0.49,2017-05-08,10,54,2017,5,8,2017-05-08 10:54:00
2017-02-28,327.96,10.8,0.964,0.974,2017-02-28,10,48,2017,2,28,2017-02-28 10:48:00
2018-08-04,296.92,9.8,0.962,0.976,2018-08-04,9,48,2018,8,4,2018-08-04 09:48:00
2018-09-11,316.32,10.200000000000001,0.966,0.49,2018-09-11,10,12,2018,9,11,2018-09-11 10:12:00
2016-10-25,320.90000000000003,9.8,0.964,0.49,2016-10-25,9,48,2016,10,25,2016-10-25 09:48:00
