strt_date,LST,view_time,eps_31,eps_32,strt_date,hour,minute,Year,Month,Day,timestamp
2011-08-08,305.28000000000003,10.8,246.0,248.0,2011-08-08,10,48,2011,8,8,2011-08-08 10:48:00
2011-08-11,0.0,10.3,247.0,248.0,2011-08-11,10,18,2011,8,11,2011-08-11 10:18:00
2011-09-01,313.64,10.3,247.0,248.0,2011-09-01,10,18,2011,9,1,2011-09-01 10:18:00
2011-09-06,315.8,10.0,246.0,249.0,2011-09-06,10,0,2011,9,6,2011-09-06 10:00:00
2011-09-07,307.98,10.200000000000001,246.0,249.0,2011-09-07,10,12,2011,9,7,2011-09-07 10:12:00
2011-09-08,313.2,10.600000000000001,247.0,248.0,2011-09-08,10,36,2011,9,8,2011-09-08 10:36:00
2011-09-21,0.0,10.8,246.0,248.0,2011-09-21,10,48,2011,9,21,2011-09-21 10:48:00
2011-09-28,0.0,10.3,246.0,248.0,2011-09-28,10,18,2011,9,28,2011-09-28 10:18:00
2011-11-02,313.26,10.0,247.0,248.0,2011-11-02,10,0,2011,11,2,2011-11-02 10:00:00
2011-11-16,0.0,10.9,247.0,248.0,2011-11-16,10,54,2011,11,16,2011-11-16 10:54:00
2011-11-17,0.0,10.3,247.0,249.0,2011-11-17,10,18,2011,11,17,2011-11-17 10:18:00
2011-12-03,0.0,10.4,247.0,248.0,2011-12-03,10,24,2011,12,3,2011-12-03 10:24:00
2011-12-08,0.0,10.100000000000001,246.0,248.0,2011-12-08,10,6,2011,12,8,2011-12-08 10:06:00
2011-12-19,0.0,9.700000000000001,247.0,249.0,2011-12-19,9,42,2011,12,19,2011-12-19 09:42:00
2011-12-28,0.0,10.9,247.0,248.0,2011-12-28,10,54,2011,12,28,2011-12-28 10:54:00
2012-01-17,0.0,10.200000000000001,247.0,249.0,2012-01-17,10,12,2012,1,17,2012-01-17 10:12:00
2012-01-22,0.0,10.0,246.0,248.0,2012-01-22,10,0,2012,1,22,2012-01-22 10:00:00
2012-01-24,0.0,10.4,247.0,248.0,2012-01-24,10,24,2012,1,24,2012-01-24 10:24:00
2012-02-02,0.0,9.700000000000001,247.0,248.0,2012-02-02,9,42,2012,2,2,2012-02-02 09:42:00
2012-02-14,0.0,10.700000000000001,247.0,248.0,2012-02-14,10,42,2012,2,14,2012-02-14 10:42:00
2012-02-27,305.16,9.9,247.0,248.0,2012-02-27,9,54,2012,2,27,2012-02-27 09:54:00
2012-03-06,0.0,10.200000000000001,247.0,249.0,2012-03-06,10,12,2012,3,6,2012-03-06 10:12:00
2012-03-20,0.0,10.0,246.0,249.0,2012-03-20,10,0,2012,3,20,2012-03-20 10:00:00
2012-04-07,0.0,9.8,246.0,248.0,2012-04-07,9,48,2012,4,7,2012-04-07 09:48:00
2012-04-12,0.0,10.4,247.0,249.0,2012-04-12,10,24,2012,4,12,2012-04-12 10:24:00
2012-04-15,307.68,10.700000000000001,247.0,249.0,2012-04-15,10,42,2012,4,15,2012-04-15 10:42:00
2012-04-29,305.8,9.8,247.0,248.0,2012-04-29,9,48,2012,4,29,2012-04-29 09:48:00
2012-05-05,304.52,9.9,247.0,248.0,2012-05-05,9,54,2012,5,5,2012-05-05 09:54:00
2012-05-24,0.0,10.5,247.0,248.0,2012-05-24,10,30,2012,5,24,2012-05-24 10:30:00
2012-05-25,0.0,10.100000000000001,247.0,248.0,2012-05-25,10,6,2012,5,25,2012-05-25 10:06:00
2012-05-28,300.42,9.9,247.0,248.0,2012-05-28,9,54,2012,5,28,2012-05-28 09:54:00
2012-05-31,304.16,11.0,246.0,248.0,2012-05-31,11,0,2012,5,31,2012-05-31 11:00:00
2012-06-06,301.86,9.8,247.0,248.0,2012-06-06,9,48,2012,6,6,2012-06-06 09:48:00
2012-06-08,300.94,10.600000000000001,246.0,248.0,2012-06-08,10,36,2012,6,8,2012-06-08 10:36:00
2012-06-09,304.82,9.700000000000001,247.0,249.0,2012-06-09,9,42,2012,6,9,2012-06-09 09:42:00
2012-06-11,304.78000000000003,9.8,247.0,248.0,2012-06-11,9,48,2012,6,11,2012-06-11 09:48:00
2012-06-21,305.8,9.8,247.0,248.0,2012-06-21,9,48,2012,6,21,2012-06-21 09:48:00
2012-07-03,300.08,9.8,247.0,249.0,2012-07-03,9,48,2012,7,3,2012-07-03 09:48:00
2012-07-11,0.0,10.700000000000001,246.0,249.0,2012-07-11,10,42,2012,7,11,2012-07-11 10:42:00
2012-08-05,311.36,10.100000000000001,247.0,248.0,2012-08-05,10,6,2012,8,5,2012-08-05 10:06:00
2012-08-09,310.46,10.9,247.0,248.0,2012-08-09,10,54,2012,8,9,2012-08-09 10:54:00
2012-08-11,307.18,10.600000000000001,246.0,248.0,2012-08-11,10,36,2012,8,11,2012-08-11 10:36:00
2012-08-20,307.04,10.8,246.0,249.0,2012-08-20,10,48,2012,8,20,2012-08-20 10:48:00
2012-08-27,0.0,10.200000000000001,246.0,249.0,2012-08-27,10,12,2012,8,27,2012-08-27 10:12:00
2012-08-30,315.18,10.200000000000001,247.0,248.0,2012-08-30,10,12,2012,8,30,2012-08-30 10:12:00
2012-09-07,0.0,10.100000000000001,247.0,248.0,2012-09-07,10,6,2012,9,7,2012-09-07 10:06:00
2012-09-22,320.40000000000003,10.9,247.0,248.0,2012-09-22,10,54,2012,9,22,2012-09-22 10:54:00
2012-10-02,0.0,10.100000000000001,247.0,249.0,2012-10-02,10,6,2012,10,2,2012-10-02 10:06:00
2012-10-17,315.12,10.8,246.0,248.0,2012-10-17,10,48,2012,10,17,2012-10-17 10:48:00
2012-11-03,0.0,10.700000000000001,246.0,249.0,2012-11-03,10,42,2012,11,3,2012-11-03 10:42:00
2012-11-07,0.0,10.700000000000001,247.0,248.0,2012-11-07,10,42,2012,11,7,2012-11-07 10:42:00
2012-11-12,0.0,10.5,247.0,249.0,2012-11-12,10,30,2012,11,12,2012-11-12 10:30:00
