strt_date,LST,view_time,eps_31,eps_32,strt_date,hour,minute,Year,Month,Day,timestamp
2018-06-14,298.24,10.4,0.972,0.976,2018-06-14,10,24,2018,6,14,2018-06-14 10:24:00
2018-04-04,313.96,10.200000000000001,0.972,0.976,2018-04-04,10,12,2018,4,4,2018-04-04 10:12:00
2017-03-10,311.74,10.9,0.972,0.49,2017-03-10,10,54,2017,3,10,2017-03-10 10:54:00
2017-05-01,303.72,9.9,0.972,0.976,2017-05-01,9,54,2017,5,1,2017-05-01 09:54:00
2018-11-03,324.0,10.4,0.972,0.976,2018-11-03,10,24,2018,11,3,2018-11-03 10:24:00
2017-09-23,308.68,10.4,0.972,0.978,2017-09-23,10,24,2017,9,23,2017-09-23 10:24:00
2016-09-04,293.46,10.8,0.972,0.976,2016-09-04,10,48,2016,9,4,2016-09-04 10:48:00
2017-09-01,303.5,10.600000000000001,0.972,0.978,2017-09-01,10,36,2017,9,1,2017-09-01 10:36:00
2017-07-18,298.92,11.0,0.49,0.976,2017-07-18,11,0,2017,7,18,2017-07-18 11:00:00
2018-07-15,291.62,10.8,0.49,0.976,2018-07-15,10,48,2018,7,15,2018-07-15 10:48:00
2017-05-08,302.64,10.5,0.972,0.49,2017-05-08,10,30,2017,5,8,2017-05-08 10:30:00
2016-03-03,311.86,10.5,0.972,0.976,2016-03-03,10,30,2016,3,3,2016-03-03 10:30:00
2017-02-28,314.86,10.4,0.972,0.976,2017-02-28,10,24,2017,2,28,2017-02-28 10:24:00
2018-08-04,299.74,11.0,0.49,0.976,2018-08-04,11,0,2018,8,4,2018-08-04 11:00:00
2018-09-11,310.16,9.8,0.972,0.49,2018-09-11,9,48,2018,9,11,2018-09-11 09:48:00
2016-12-15,322.36,10.600000000000001,0.972,0.49,2016-12-15,10,36,2016,12,15,2016-12-15 10:36:00
2016-10-25,316.18,11.0,0.972,0.49,2016-10-25,11,0,2016,10,25,2016-10-25 11:00:00
2016-08-22,296.52,9.9,0.972,0.976,2016-08-22,9,54,2016,8,22,2016-08-22 09:54:00
2017-05-22,304.36,10.4,0.974,0.976,2017-05-22,10,24,2017,5,22,2017-05-22 10:24:00
2018-05-19,293.66,9.8,0.972,0.976,2018-05-19,9,48,2018,5,19,2018-05-19 09:48:00
2018-02-22,307.74,10.700000000000001,0.972,0.976,2018-02-22,10,42,2018,2,22,2018-02-22 10:42:00
2016-09-05,300.88,10.4,0.972,0.976,2016-09-05,10,24,2016,9,5,2016-09-05 10:24:00
2018-06-08,302.66,9.8,0.972,0.976,2018-06-08,9,48,2018,6,8,2018-06-08 09:48:00
2016-11-28,318.72,10.700000000000001,0.972,0.976,2016-11-28,10,42,2016,11,28,2016-11-28 10:42:00
2017-03-03,313.34000000000003,10.200000000000001,0.972,0.976,2017-03-03,10,12,2017,3,3,2017-03-03 10:12:00
